date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:48	206776/206776	---MCZ	200	added ('OK')	text/css	etag:W/%22640588e8-327b8%22	https://event.playeternalreturn.com/css/vendor.css?id=2587e702d33cd0bd9fb7	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/css/vendorf933.css	(from https://event.playeternalreturn.com/specialday)
13:17:48	4696/4696	---MCZ	200	added ('OK')	text/css	etag:W/%22640588e8-1258%22	https://event.playeternalreturn.com/css/app.css?id=c35c5cc3730c2ac9cfc1	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/css/app035c.css	(from https://event.playeternalreturn.com/specialday)
13:17:48	53551/53551	---MCZ	200	added ('OK')	text/css	etag:W/%22640588e8-d12f%22	https://event.playeternalreturn.com/css/preseason8/er_layout.css?id=b980d32a8a89124e448a	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/css/preseason8/er_layoutda93.css	(from https://event.playeternalreturn.com/specialday)
13:17:49	14226/14226	---MCZ	200	added ('OK')	text/css	etag:W/%22640588e8-3792%22	https://event.playeternalreturn.com/css/swiper.min.css?id=867a1a705a9e1cffff8b	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/css/swiper.mina5d9.css	(from https://event.playeternalreturn.com/specialday)
13:17:49	237429/237429	---MCZ	200	added ('OK')	text/css	etag:W/%22640588e8-39f75%22	https://event.playeternalreturn.com/css/preseason8/er_contents.css?id=193ba72a5ad9686b7a60	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/css/preseason8/er_contents8fec.css	(from https://event.playeternalreturn.com/specialday)
13:17:49	2843/2843	---M--	200	added ('OK')	image/png	etag:%22640588ef-b1b%22	https://event.playeternalreturn.com/images/preseason8/logo_black.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_black.png	(from https://event.playeternalreturn.com/specialday)
13:17:50	4401/4401	---M--	200	added ('OK')	image/png	etag:%22640588ef-1131%22	https://event.playeternalreturn.com/images/preseason8/logo_white_m.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_white_m.png	(from https://event.playeternalreturn.com/specialday)
13:17:50	1958/1958	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:48%20GMT	https://event.playeternalreturn.com/oauth/steam/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/steam/login	(from https://event.playeternalreturn.com/specialday)
13:17:50	1145/1145	---M--	200	added ('OK')	image/png	etag:%22640588ef-479%22	https://event.playeternalreturn.com/images/preseason8/logo_steam_w.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_steam_w.png	(from https://event.playeternalreturn.com/specialday)
13:17:51	1182/1182	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:49%20GMT	https://event.playeternalreturn.com/oauth/microsoft/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/microsoft/login	(from https://event.playeternalreturn.com/specialday)
13:17:51	626/626	---M--	200	added ('OK')	image/png	etag:%22640588ef-272%22	https://event.playeternalreturn.com/images/preseason8/logo_windows_w.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_windows_w.png	(from https://event.playeternalreturn.com/specialday)
13:17:51	966/966	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:49%20GMT	https://event.playeternalreturn.com/oauth/kakao/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/kakao/login	(from https://event.playeternalreturn.com/specialday)
13:17:52	733/733	---M--	200	added ('OK')	image/png	etag:%22640588ef-2dd%22	https://event.playeternalreturn.com/images/preseason8/logo_kakao_w.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_kakao_w.png	(from https://event.playeternalreturn.com/specialday)
13:17:52	1958/1958	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:50%20GMT	https://event.playeternalreturn.com/oauth/steam/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/steam/login	(from https://event.playeternalreturn.com/specialday)
13:17:52	2673/2673	---M--	200	added ('OK')	image/png	etag:%22640588ef-a71%22	https://event.playeternalreturn.com/images/preseason8/logo_steam_m.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_steam_m.png	(from https://event.playeternalreturn.com/specialday)
13:17:53	1182/1182	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:51%20GMT	https://event.playeternalreturn.com/oauth/microsoft/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/microsoft/login	(from https://event.playeternalreturn.com/specialday)
13:17:53	2021/2021	---M--	200	added ('OK')	image/png	etag:%22640588ef-7e5%22	https://event.playeternalreturn.com/images/preseason8/logo_windows_m.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_windows_m.png	(from https://event.playeternalreturn.com/specialday)
13:17:53	966/966	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:52%20GMT	https://event.playeternalreturn.com/oauth/kakao/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/kakao/login	(from https://event.playeternalreturn.com/specialday)
13:17:54	5220/5220	---M--	200	added ('OK')	image/png	etag:%22640588ef-1464%22	https://event.playeternalreturn.com/images/preseason8/logo_kakao_m.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/logo_kakao_m.png	(from https://event.playeternalreturn.com/specialday)
13:17:54	14109/14109	---M--	200	added ('OK')	image/png	etag:%22640588ef-371d%22	https://event.playeternalreturn.com/images/preseason8/ms_img12.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/ms_img12.png	(from https://event.playeternalreturn.com/specialday)
13:17:55	178062/178062	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2010:17:53%20GMT	https://event.playeternalreturn.com/eternal-return-esports	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/eternal-return-esports.html	(from https://event.playeternalreturn.com/specialday)
13:17:55	6314/6314	---M--	200	added ('OK')	image/png	etag:%22640588ef-18aa%22	https://event.playeternalreturn.com/images/preseason8/ms_img11.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/ms_img11.png	(from https://event.playeternalreturn.com/specialday)
13:17:55	169322/169322	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2010:17:53%20GMT	https://event.playeternalreturn.com/season8-pajamas	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/season8-pajamas.html	(from https://event.playeternalreturn.com/specialday)
13:17:56	19593/19593	---M--	200	added ('OK')	image/png	etag:%22640588ef-4c89%22	https://event.playeternalreturn.com/images/preseason8/ms_img01.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/ms_img01.png	(from https://event.playeternalreturn.com/specialday)
13:17:56	164408/164408	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2010:17:54%20GMT	https://event.playeternalreturn.com/season8-systemupdate	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/season8-systemupdate.html	(from https://event.playeternalreturn.com/specialday)
13:17:56	17972/17972	---M--	200	added ('OK')	image/png	etag:%22640588ef-4634%22	https://event.playeternalreturn.com/images/preseason8/ms_img02.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/ms_img02.png	(from https://event.playeternalreturn.com/specialday)
13:17:57	150978/150978	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2010:17:55%20GMT	https://event.playeternalreturn.com/newsletter-subscription	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/newsletter-subscription.html	(from https://event.playeternalreturn.com/specialday)
13:17:57	16922/16922	---M--	200	added ('OK')	image/png	etag:%22640588ef-421a%22	https://event.playeternalreturn.com/images/preseason8/ms_img06.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/preseason8/ms_img06.png	(from https://event.playeternalreturn.com/specialday)
13:17:57	699/699	---M--	200	added ('OK')	image/png	etag:%22640588f2-2bb%22	https://event.playeternalreturn.com/images/sns_img/gw_discord.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_discord.png	(from https://event.playeternalreturn.com/specialday)
13:17:58	779/779	---M--	200	added ('OK')	image/png	etag:%22640588f2-30b%22	https://event.playeternalreturn.com/images/sns_img/gw_twitter.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_twitter.png	(from https://event.playeternalreturn.com/specialday)
13:17:58	544/544	---M--	200	added ('OK')	image/png	etag:%22640588f2-220%22	https://event.playeternalreturn.com/images/sns_img/gw_youtube.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_youtube.png	(from https://event.playeternalreturn.com/specialday)
13:17:58	947/947	---M--	200	added ('OK')	image/png	etag:%22640588f2-3b3%22	https://event.playeternalreturn.com/images/sns_img/gw_instagram.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_instagram.png	(from https://event.playeternalreturn.com/specialday)
13:17:59	680/680	---M--	200	added ('OK')	image/png	etag:%22640588f2-2a8%22	https://event.playeternalreturn.com/images/sns_img/gw_kakao.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_kakao.png	(from https://event.playeternalreturn.com/specialday)
13:17:59	356/356	---M--	200	added ('OK')	image/png	etag:%22640588f2-164%22	https://event.playeternalreturn.com/images/sns_img/gw_facebook.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_facebook.png	(from https://event.playeternalreturn.com/specialday)
13:17:59	469/469	---M--	200	added ('OK')	image/png	etag:%22640588f2-1d5%22	https://event.playeternalreturn.com/images/sns_img/gw_twitch.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_twitch.png	(from https://event.playeternalreturn.com/specialday)
13:18:00	1224/1224	---M--	200	added ('OK')	image/png	etag:%22640588f2-4c8%22	https://event.playeternalreturn.com/images/sns_img/gw_qq.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_qq.png	(from https://event.playeternalreturn.com/specialday)
13:18:00	1181/1181	---M--	200	added ('OK')	image/png	etag:%22640588f2-49d%22	https://event.playeternalreturn.com/images/sns_img/gw_weibo.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_weibo.png	(from https://event.playeternalreturn.com/specialday)
13:18:00	728/728	---M--	200	added ('OK')	image/png	etag:%22640588f2-2d8%22	https://event.playeternalreturn.com/images/sns_img/gw_bilibili.png	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/images/sns_img/gw_bilibili.png	(from https://event.playeternalreturn.com/specialday)
13:18:01	1958/1958	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:59%20GMT	https://event.playeternalreturn.com/oauth/steam/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/steam/login	(from https://event.playeternalreturn.com/specialday)
13:18:01	1182/1182	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:59%20GMT	https://event.playeternalreturn.com/oauth/microsoft/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/microsoft/login	(from https://event.playeternalreturn.com/specialday)
13:18:01	966/966	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Mar%202023%2010:17:59%20GMT	https://event.playeternalreturn.com/oauth/kakao/login	C:/Benim%20Web%20Sitem/specialday2/event.playeternalreturn.com/oauth/kakao/login	(from https://event.playeternalreturn.com/specialday)
13:18:02	98114/98114	---M--	200	added ('OK')	image/png	etag:%22459646051edf6819e5914901c8a53175%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title01_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title01_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:02	15674/15674	---M--	200	added ('OK')	image/png	etag:%22c736753a4d06fcbfff3f00cb2c592f6e%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title02_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title02_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:02	38689/38689	---M--	200	added ('OK')	image/png	etag:%22a4d00c1edc3625143d138567db3c833a%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/img_rw01.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/img_rw01.png	(from https://event.playeternalreturn.com/specialday)
13:18:03	44848/44848	---M--	200	added ('OK')	image/png	etag:%22591fe2154e0082a999b75d28b1eba866%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/img_rw02.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/img_rw02.png	(from https://event.playeternalreturn.com/specialday)
13:18:03	38747/38747	---M--	200	added ('OK')	image/png	etag:%22d37b8de13eeb026ea6423e802cf5288b%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/img_rw03.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/img_rw03.png	(from https://event.playeternalreturn.com/specialday)
13:18:03	145374/145374	---M--	200	added ('OK')	image/png	etag:%22e2e0cc6127c697ac9b5a6c754b08c6f9%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/img_rw04.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/img_rw04.png	(from https://event.playeternalreturn.com/specialday)
13:18:03	14723/14723	---M--	200	added ('OK')	image/png	etag:%224bed0523816203a5b9857721e755c4c5%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title03_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title03_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:04	26855/26855	---M--	200	added ('OK')	image/png	etag:%224ac99145d57754f5b25a7eb9c239f4b5%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/rw01.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/rw01.png	(from https://event.playeternalreturn.com/specialday)
13:18:04	37369/37369	---M--	200	added ('OK')	image/png	etag:%226c5b2d0dda1c259833d160ddccfbc1ba%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/rw02.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/rw02.png	(from https://event.playeternalreturn.com/specialday)
13:18:04	16111/16111	---M--	200	added ('OK')	image/png	etag:%22bf7412d88230799324b3e53ced3d5a5c%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title04_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title04_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:04	7935/7935	---M--	200	added ('OK')	image/png	etag:%2229b162a151061980868b2ca5a327c6a4%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/ico_can02.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/ico_can02.png	(from https://event.playeternalreturn.com/specialday)
13:18:04	54249/54249	---M--	200	added ('OK')	image/png	etag:%22e717dfa61f4d8524b1c50302d198d4f9%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title01_m_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title01_m_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:05	13531/13531	---M--	200	added ('OK')	image/png	etag:%22244a4f7dc63c55a64e37e0b968b997b0%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/title05_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/title05_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:05	238377/238377	---M--	200	added ('OK')	image/png	etag:%22eb934d54eeaded9d9edf3e21bb803eb4%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_kr.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_kr.png	(from https://event.playeternalreturn.com/specialday)
13:18:06	235965/235965	---M--	200	added ('OK')	image/png	etag:%227b0f7e7afb7f9a62738e8c09ab8b5913%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:06	251317/251317	---M--	200	added ('OK')	image/png	etag:%22b7e8b0059cccb1855bed766b8c1622ff%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_jp.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_jp.png	(from https://event.playeternalreturn.com/specialday)
13:18:07	49654/49654	---M--	200	added ('OK')	image/png	etag:%22be4e5f62466c7dbbda8c860daf2e5937%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_kr.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_kr.png	(from https://event.playeternalreturn.com/specialday)
13:18:07	264087/264087	---M--	200	added ('OK')	image/png	etag:%22f20e9b1c1a6d9b673f8d36e1caff2c09%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_tw.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_tw.png	(from https://event.playeternalreturn.com/specialday)
13:18:07	258150/258150	---M--	200	added ('OK')	image/png	etag:%22d7de79368a116a0bf5c6063e62f52698%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_cn.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img01_cn.png	(from https://event.playeternalreturn.com/specialday)
13:18:07	48026/48026	---M--	200	added ('OK')	image/png	etag:%229be0285f880e45f0e08a8d4592f7fed5%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_en.png	(from https://event.playeternalreturn.com/specialday)
13:18:08	53996/53996	---M--	200	added ('OK')	image/png	etag:%229939252009c7c16fd92ca799d21a2304%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_jp.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_jp.png	(from https://event.playeternalreturn.com/specialday)
13:18:08	59512/59512	---M--	200	added ('OK')	image/png	etag:%2262515158aa8c46268bfb42722ab8b43f%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_cn.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_cn.png	(from https://event.playeternalreturn.com/specialday)
13:18:08	64324/64324	---M--	200	added ('OK')	image/png	etag:%228268286153241ed75602b63ee9176c69%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_tw.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img02_tw.png	(from https://event.playeternalreturn.com/specialday)
13:18:09	232367/232367	---M--	200	added ('OK')	image/png	etag:%22131eda605c9a2b91f827087023a03c9d%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img03_kr.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img03_kr.png	(from https://event.playeternalreturn.com/specialday)
13:18:09	233113/233113	---M--	200	added ('OK')	image/png	etag:%2219a7c5c2249d98666dbff17327da0315%22	https://cdn.playeternalreturn.com/event/preseason8/specialday/pop_img03_en.png	C:/Benim%20Web%20Sitem/specialday2/cdn.playeternalreturn.com/event/preseason8/specialday/pop_img03_en.png	(from https://event.playeternalreturn.com/specialday)
